,TARGET,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLBadDerogCnt,TLDel60Cnt24
235,1,0,0,0,0,11.0,2,103,10,0,3,4,6.0,11.0,0,0,3.0,3.0,2,0,2,0,1
236,1,1,1,0,0,9.0,2,337,20,0,0,2,4.0,3.0,9,4,2.0,2.0,2,7,10,8,8
237,1,1,1,0,10,1.0,8,187,28,0,0,0,3.0,7.0,0,0,1.0,2.0,2,0,3,1,1
238,1,0,0,0,1,3.0,5,246,21,0,0,2,13.0,21.0,0,0,10.0,10.0,1,0,0,0,0
239,1,0,0,0,5,3.0,6,115,5,0,2,4,14.0,17.0,0,0,2.0,3.0,0,0,0,0,0
240,1,0,0,0,3,0.0,3,97,3,2,5,7,16.0,23.0,0,0,2.0,3.0,0,0,0,0,0
241,1,2,2,0,29,1.0,20,51,7,0,5,10,12.0,15.0,0,0,10.0,10.0,0,0,0,2,0
242,1,1,0,1,0,17.0,1,786,4,0,2,2,2.0,3.0,2,0,1.0,2.0,0,1,3,1,1
243,1,2,2,0,1,1.0,2,34,3,2,4,10,8.0,11.0,0,0,6.0,6.0,0,0,0,2,0
244,1,1,0,1,3,1.0,10,106,12,0,1,2,5.0,9.0,8,1,4.0,4.0,0,3,10,3,3
245,1,4,0,0,2,1.0,4,95,6,0,1,2,6.0,14.0,0,0,1.0,2.0,2,0,4,0,1
246,1,2,2,0,9,1.0,7,189,14,0,0,3,14.0,25.0,4,1,5.0,5.0,3,3,8,5,5
247,1,0,0,0,4,1.0,2,228,9,0,2,7,25.0,32.0,0,0,6.0,9.0,1,0,0,0,0
248,1,2,2,0,6,0.0,7,95,19,0,0,1,4.0,3.0,2,2,1.0,2.0,2,2,3,3,3
249,1,4,2,0,6,1.0,9,133,12,0,1,2,1.0,6.0,2,0,1.0,1.0,0,1,4,1,1
250,1,1,1,0,7,1.0,8,161,3,1,4,6,13.0,20.0,2,0,6.0,7.0,3,3,4,4,3
251,1,0,0,0,1,3.0,1,88,9,0,4,4,10.0,26.0,2,1,6.0,7.0,3,1,3,1,1
252,1,3,1,0,6,1.0,9,107,5,0,5,7,8.0,21.0,0,0,5.0,6.0,3,0,4,2,2
253,1,3,2,0,2,4.0,4,154,4,0,2,3,4.0,7.0,3,3,1.0,1.0,0,3,5,5,3
254,1,9,9,1,1,1.0,8,118,13,0,0,3,5.0,3.0,2,0,2.0,2.0,0,2,4,11,2
255,1,2,2,0,1,2.0,0,134,4,0,5,5,6.0,12.0,4,4,2.0,2.0,0,4,6,5,4
256,1,0,0,0,1,1.0,2,67,3,1,4,6,10.0,9.0,0,0,5.0,7.0,3,0,0,0,0
257,1,6,5,0,3,3.0,2,66,10,0,1,3,5.0,8.0,0,0,4.0,4.0,0,0,0,3,0
258,1,1,1,0,2,3.0,3,252,7,0,3,4,4.0,4.0,2,0,3.0,3.0,2,1,2,2,2
259,1,7,5,0,0,19.0,1,150,2,1,3,7,7.0,11.0,1,0,4.0,4.0,3,1,2,4,1
260,1,0,0,0,1,1.0,0,74,40,0,0,0,2.0,2.0,2,0,0.0,0.0,0,1,2,1,1
261,1,1,1,0,1,1.0,2,183,18,0,0,6,10.0,22.0,0,0,4.0,6.0,3,0,3,1,2
262,1,4,4,0,4,1.0,4,119,2,1,4,6,7.0,11.0,2,2,5.0,7.0,1,2,2,6,2
263,1,0,0,0,2,1.0,1,194,3,1,3,5,3.0,2.0,4,3,3.0,3.0,0,4,4,4,4
264,1,3,1,1,1,1.0,0,319,39,0,0,0,3.0,4.0,5,0,1.0,1.0,0,0,5,0,0
265,1,1,1,0,1,2.0,0,265,2,2,6,10,14.0,25.0,0,0,7.0,8.0,3,0,2,1,1
266,1,0,0,1,5,1.0,10,230,30,0,0,0,5.0,11.0,8,8,2.0,2.0,0,8,8,8,8
267,1,6,3,1,3,0.0,2,7,7,0,1,1,1.0,1.0,7,0,1.0,1.0,2,0,8,3,1
268,1,0,0,0,1,1.0,1,102,33,0,0,0,4.0,5.0,2,2,1.0,1.0,0,3,4,3,3
269,1,1,0,1,1,0.0,0,89,9,0,1,1,1.0,4.0,9,0,1.0,1.0,0,2,9,2,2
270,1,4,3,0,3,1.0,4,202,7,0,2,3,7.0,7.0,6,3,5.0,6.0,0,6,7,9,6
271,1,0,0,0,13,1.0,9,99,2,1,5,8,9.0,16.0,2,1,6.0,8.0,3,1,3,1,2
272,1,3,1,1,8,1.0,4,103,14,0,0,4,8.0,9.0,9,1,3.0,4.0,2,1,10,2,2
273,1,9,7,0,3,1.0,2,97,38,0,0,0,0.0,4.0,2,0,,,2,1,3,7,2
274,1,0,0,0,3,1.0,3,251,5,0,4,7,11.0,13.0,0,0,6.0,6.0,0,0,0,0,0
275,1,0,0,0,0,,0,153,2,1,1,1,5.0,13.0,0,0,2.0,3.0,2,2,3,2,3
276,1,1,0,1,4,1.0,2,165,8,0,1,1,3.0,9.0,1,0,1.0,1.0,0,0,2,0,0
277,1,0,0,0,6,0.0,10,96,14,0,0,3,7.0,17.0,1,1,2.0,5.0,1,1,2,1,1
278,1,5,4,0,6,1.0,1,247,2,1,3,3,4.0,17.0,0,0,2.0,2.0,0,0,2,2,0
279,1,0,0,0,0,11.0,1,293,12,0,1,4,23.0,39.0,0,0,11.0,16.0,0,0,0,0,0
280,1,0,0,0,2,4.0,1,134,90,0,0,0,1.0,1.0,1,1,1.0,1.0,0,1,1,1,1
281,1,9,8,0,0,21.0,0,223,30,0,0,0,3.0,1.0,4,3,2.0,2.0,0,3,4,4,3
282,1,4,0,0,1,1.0,2,151,6,0,1,1,3.0,2.0,7,1,2.0,2.0,2,3,10,4,4
283,1,0,0,0,2,0.0,5,116,12,0,1,2,9.0,14.0,3,0,5.0,6.0,3,4,7,4,6
284,1,0,0,0,4,1.0,7,52,13,0,0,13,13.0,18.0,1,0,4.0,5.0,0,1,1,1,1
285,1,7,7,0,5,4.0,1,121,6,0,1,2,6.0,8.0,2,0,5.0,6.0,3,2,3,3,3
286,1,11,7,0,4,1.0,4,63,48,0,0,0,2.0,3.0,0,0,0.0,0.0,0,0,1,7,0
287,1,0,0,0,27,0.0,31,96,1,1,6,7,6.0,8.0,2,2,2.0,2.0,0,2,3,2,2
288,1,4,1,1,10,0.0,18,110,2,1,5,5,5.0,24.0,15,11,5.0,5.0,1,11,19,14,11
289,1,3,2,1,4,6.0,4,161,6,0,2,6,8.0,12.0,0,0,4.0,7.0,1,0,0,2,0
290,1,0,0,0,8,2.0,9,212,3,1,4,7,18.0,29.0,1,1,7.0,10.0,1,1,1,1,1
291,1,4,1,0,2,1.0,0,62,4,0,4,6,7.0,5.0,2,2,4.0,5.0,0,2,2,3,2
292,1,1,1,0,1,1.0,1,290,14,0,0,2,13.0,19.0,1,0,5.0,7.0,1,2,4,3,2
293,1,3,0,1,0,8.0,1,137,29,0,0,0,2.0,3.0,9,1,1.0,2.0,0,1,10,1,1
294,1,2,1,1,6,0.0,1,159,2,2,2,2,13.0,15.0,6,4,3.0,4.0,0,4,6,5,4
295,1,2,1,0,9,0.0,10,95,14,0,0,2,5.0,14.0,1,0,1.0,1.0,3,0,2,1,2
296,1,2,2,0,0,9.0,0,268,27,0,0,0,4.0,9.0,0,0,0.0,1.0,2,0,6,2,1
297,1,0,0,0,2,1.0,4,234,7,0,1,3,7.0,13.0,1,1,5.0,5.0,0,1,3,1,1
298,1,0,0,0,6,1.0,10,130,2,1,1,5,13.0,20.0,2,1,7.0,9.0,3,1,6,1,6
299,1,0,0,0,5,2.0,4,51,8,0,1,3,5.0,7.0,0,0,4.0,4.0,0,0,0,0,0
300,1,2,2,0,13,0.0,20,151,4,0,2,4,3.0,8.0,2,0,2.0,3.0,2,1,6,1,2
301,1,4,1,1,2,1.0,3,138,7,0,1,2,3.0,2.0,7,1,2.0,3.0,0,2,8,3,2
302,1,2,1,0,7,0.0,13,120,8,0,1,3,4.0,5.0,3,0,2.0,3.0,0,0,3,0,0
303,1,6,4,0,13,1.0,8,87,4,0,4,4,4.0,0.0,23,6,4.0,4.0,0,6,23,9,6
304,1,2,2,0,3,3.0,4,127,6,0,2,2,5.0,12.0,0,0,2.0,3.0,2,0,1,2,1
305,1,1,1,0,0,7.0,3,132,7,0,2,2,4.0,8.0,3,3,2.0,2.0,0,3,4,4,3
306,1,2,2,0,2,1.0,4,42,4,0,4,10,3.0,6.0,3,1,2.0,2.0,3,3,3,5,3
307,1,3,0,1,0,8.0,1,230,22,0,0,1,3.0,4.0,8,2,2.0,2.0,0,3,9,3,3
308,1,0,0,0,5,2.0,3,177,4,0,4,7,15.0,25.0,0,0,10.0,11.0,0,0,0,0,0
309,1,4,2,0,2,1.0,5,96,10,0,1,4,4.0,8.0,0,0,1.0,1.0,2,0,4,2,1
310,1,10,6,1,4,0.0,3,146,47,0,0,0,1.0,2.0,1,0,,,2,0,2,8,1
311,1,5,5,0,10,0.0,6,172,17,0,0,2,15.0,9.0,11,8,10.0,10.0,3,12,19,14,13
312,1,5,3,0,4,1.0,2,89,10,0,1,1,2.0,2.0,4,1,0.0,0.0,0,2,5,4,2
313,1,0,0,0,2,0.0,2,136,10,0,1,3,6.0,25.0,0,0,2.0,3.0,0,0,0,0,0
314,1,0,0,0,2,0.0,0,67,11,0,1,2,6.0,15.0,0,0,5.0,5.0,1,0,0,0,0
315,1,1,1,0,5,2.0,12,137,4,0,3,4,6.0,14.0,1,0,4.0,5.0,0,0,1,0,0
316,1,11,9,0,7,1.0,14,75,3,1,2,4,5.0,8.0,6,2,3.0,3.0,1,3,7,11,3
317,1,2,2,0,0,11.0,4,139,6,0,2,6,5.0,10.0,2,1,2.0,3.0,0,1,4,3,1
318,1,0,0,0,1,1.0,1,138,2,1,2,2,4.0,6.0,0,0,2.0,3.0,0,0,0,0,0
319,1,5,2,1,0,11.0,0,138,17,0,0,1,1.0,1.0,3,2,1.0,1.0,0,2,3,5,2
320,1,2,0,0,10,3.0,13,111,5,0,6,10,5.0,10.0,2,2,4.0,4.0,0,2,2,2,2
321,1,0,0,0,0,,0,227,22,0,0,1,3.0,3.0,0,0,2.0,3.0,1,1,1,1,1
322,1,2,2,0,0,,0,171,130,0,0,0,2.0,3.0,3,2,1.0,1.0,2,2,4,4,3
323,1,2,1,0,2,1.0,1,135,6,0,1,1,3.0,4.0,2,2,1.0,2.0,0,2,2,3,2
324,1,2,0,0,8,1.0,11,202,9,0,3,4,8.0,12.0,5,1,2.0,3.0,0,1,7,2,1
325,1,0,0,0,3,0.0,1,192,48,0,0,0,6.0,11.0,0,0,3.0,3.0,3,0,1,0,1
326,1,1,1,0,0,18.0,0,163,39,0,0,0,3.0,7.0,0,0,2.0,2.0,1,0,2,0,0
327,1,2,1,1,5,1.0,1,187,23,0,0,1,1.0,2.0,14,3,1.0,1.0,0,3,14,3,3
328,1,0,0,0,13,0.0,15,124,3,1,5,8,8.0,10.0,2,1,5.0,5.0,0,1,2,1,1
329,1,1,1,0,4,1.0,8,77,11,0,1,2,1.0,8.0,1,0,0.0,0.0,3,1,5,1,3
330,1,0,0,0,3,0.0,2,244,4,0,1,1,6.0,7.0,9,2,2.0,2.0,2,8,10,8,9
331,1,2,2,0,5,0.0,4,128,12,0,1,5,14.0,17.0,1,1,3.0,9.0,0,1,1,1,1
332,1,0,0,0,4,3.0,7,156,6,0,4,6,10.0,17.0,0,0,4.0,5.0,3,1,2,1,2
333,1,9,0,1,7,0.0,1,51,20,0,0,1,3.0,3.0,0,0,2.0,3.0,0,0,0,0,0
334,1,3,3,0,9,1.0,17,278,3,1,10,14,13.0,24.0,0,0,9.0,9.0,1,0,1,1,0
335,1,2,1,1,0,12.0,0,224,38,0,0,0,12.0,8.0,16,10,4.0,5.0,0,11,16,12,11
336,1,5,4,0,2,0.0,3,95,13,0,0,5,6.0,15.0,2,1,1.0,2.0,3,1,5,4,4
337,1,1,1,0,1,1.0,6,99,19,0,0,1,2.0,8.0,1,0,0.0,1.0,3,0,4,0,2
338,1,1,1,0,5,1.0,6,346,4,0,6,9,19.0,32.0,0,0,7.0,10.0,3,0,2,0,0
339,1,3,1,0,0,14.0,1,141,9,0,2,2,2.0,2.0,2,0,1.0,1.0,0,1,2,3,1
340,1,6,6,0,11,0.0,20,133,2,1,3,4,5.0,6.0,4,2,2.0,4.0,0,3,5,9,3
341,1,0,0,1,4,1.0,2,115,15,0,0,2,4.0,5.0,5,1,2.0,3.0,1,2,9,2,2
342,1,0,0,0,1,1.0,1,195,32,0,0,0,16.0,20.0,0,0,5.0,8.0,3,0,0,0,0
343,1,1,0,0,4,1.0,4,127,5,0,5,7,20.0,38.0,0,0,9.0,12.0,0,0,1,0,0
344,1,0,0,0,0,10.0,0,124,8,0,1,1,7.0,8.0,0,0,4.0,4.0,2,2,4,2,3
345,1,0,0,0,6,1.0,11,218,14,0,0,6,13.0,26.0,0,0,2.0,4.0,3,0,5,0,1
346,1,3,3,0,1,1.0,1,74,11,0,1,4,2.0,6.0,0,0,1.0,1.0,0,0,0,2,0
347,1,2,2,0,15,0.0,15,113,1,1,6,7,2.0,17.0,2,0,1.0,1.0,0,0,5,2,0
348,1,2,2,0,4,1.0,5,80,5,0,3,4,4.0,6.0,0,0,3.0,3.0,0,0,0,2,0
349,1,0,0,0,0,17.0,0,238,16,0,0,3,17.0,23.0,1,0,9.0,11.0,2,1,2,1,2
350,1,1,1,0,3,2.0,14,366,11,0,1,4,17.0,25.0,3,3,6.0,8.0,3,3,8,4,3
351,1,0,0,0,0,10.0,1,416,11,0,1,8,10.0,16.0,1,1,5.0,7.0,3,1,2,1,2
352,1,5,3,1,1,6.0,0,90,37,0,0,0,2.0,8.0,12,2,2.0,2.0,0,3,13,4,3
353,1,0,0,0,3,1.0,3,338,3,1,1,1,7.0,16.0,1,0,5.0,5.0,0,0,1,0,0
354,1,4,4,0,14,0.0,23,106,10,0,1,6,7.0,8.0,1,0,2.0,4.0,3,2,6,2,6
355,1,0,0,0,0,,0,145,7,0,1,2,3.0,12.0,0,0,3.0,3.0,0,2,2,2,2
356,1,2,0,0,6,3.0,2,218,2,2,4,5,9.0,9.0,6,3,5.0,6.0,0,3,7,4,3
357,1,0,0,0,3,1.0,2,237,31,0,0,0,9.0,15.0,0,0,4.0,4.0,3,0,0,0,0
358,1,0,0,0,9,1.0,2,45,2,2,3,4,4.0,3.0,0,0,3.0,3.0,0,0,0,0,0
359,1,2,2,0,11,0.0,3,112,4,0,5,7,7.0,15.0,2,0,3.0,4.0,0,0,4,2,0
360,1,0,0,0,2,4.0,10,94,15,0,0,7,10.0,12.0,3,2,6.0,6.0,1,2,3,2,2
361,1,2,0,1,6,0.0,6,267,3,2,5,6,14.0,18.0,38,3,10.0,10.0,1,7,45,7,7
362,1,2,2,0,3,1.0,2,308,19,0,0,2,7.0,10.0,10,8,4.0,5.0,1,9,12,11,9
363,1,8,6,0,0,17.0,0,177,67,0,0,0,3.0,0.0,7,3,3.0,3.0,0,6,8,9,6
364,1,1,0,1,10,1.0,9,9,5,0,6,6,5.0,5.0,0,0,5.0,5.0,0,0,0,0,0
365,1,2,2,0,1,1.0,1,177,61,0,0,0,2.0,1.0,9,4,1.0,1.0,0,4,10,6,4
366,1,18,18,0,3,1.0,13,23,4,0,3,5,3.0,3.0,0,0,2.0,2.0,1,0,0,9,0
367,1,4,3,1,3,2.0,4,226,16,0,0,1,0.0,2.0,4,0,,,0,1,4,2,1
368,1,2,0,0,15,0.0,8,129,2,1,2,5,6.0,23.0,0,0,2.0,2.0,3,1,2,1,1
369,1,1,1,0,2,2.0,0,79,13,0,0,7,7.0,7.0,1,1,5.0,5.0,2,1,2,2,2
370,1,1,1,0,2,0.0,2,225,13,0,0,6,5.0,11.0,0,0,3.0,3.0,3,0,3,1,1
371,1,4,4,0,1,5.0,0,300,5,0,1,1,1.0,2.0,0,0,1.0,1.0,0,0,1,0,0
372,1,2,1,0,12,1.0,26,93,3,1,15,28,40.0,45.0,0,0,7.0,10.0,3,0,0,2,0
373,1,0,0,0,8,0.0,3,380,8,0,2,3,14.0,25.0,4,3,4.0,8.0,1,3,8,3,3
374,1,0,0,0,6,0.0,4,55,21,0,0,1,8.0,8.0,1,0,3.0,5.0,3,0,1,0,1
375,1,0,0,0,3,1.0,2,130,35,0,0,0,4.0,6.0,2,2,1.0,2.0,3,2,3,2,2
376,1,0,0,0,3,1.0,2,186,2,1,1,6,14.0,20.0,0,0,5.0,5.0,3,0,1,0,1
377,1,14,3,0,2,4.0,3,120,8,0,1,1,7.0,11.0,3,3,4.0,5.0,3,4,4,12,4
378,1,9,7,0,5,2.0,4,162,3,1,1,1,1.0,2.0,10,1,0.0,0.0,0,1,10,4,1
379,1,5,4,0,10,1.0,8,100,3,1,3,5,4.0,13.0,2,1,1.0,1.0,0,1,2,4,1
380,1,2,2,0,1,1.0,2,260,31,0,0,0,8.0,12.0,8,7,4.0,4.0,0,7,13,9,7
381,1,0,0,0,1,0.0,1,83,5,0,2,2,2.0,4.0,4,1,2.0,2.0,0,1,4,1,1
382,1,5,0,1,4,1.0,3,118,4,0,2,4,3.0,5.0,4,0,2.0,2.0,0,0,5,0,0
383,1,1,1,0,1,2.0,5,153,8,0,2,4,5.0,10.0,2,0,2.0,3.0,1,2,4,2,2
384,1,1,0,0,1,1.0,1,128,3,1,1,2,5.0,6.0,3,1,2.0,3.0,2,4,5,5,5
385,1,3,0,1,1,1.0,8,54,10,0,1,2,2.0,4.0,0,0,2.0,2.0,0,0,0,0,0
386,1,1,0,1,0,9.0,0,341,98,0,0,0,7.0,7.0,5,2,4.0,4.0,0,2,7,2,2
387,1,0,0,0,1,1.0,0,133,11,0,1,2,15.0,26.0,1,0,3.0,7.0,3,0,2,0,0
388,1,4,4,0,5,2.0,17,132,3,1,2,6,9.0,25.0,0,0,6.0,7.0,0,0,5,2,0
389,1,1,1,0,5,0.0,5,166,12,0,1,8,11.0,27.0,4,3,9.0,10.0,0,4,4,4,4
390,1,0,0,0,5,1.0,0,150,7,0,3,10,13.0,14.0,0,0,6.0,7.0,0,0,0,0,0
391,1,2,1,1,2,2.0,2,125,4,0,2,2,3.0,7.0,4,0,2.0,2.0,3,0,7,1,2
392,1,0,0,0,3,0.0,6,129,6,0,4,7,11.0,29.0,0,0,8.0,8.0,0,0,0,0,0
393,1,0,0,0,10,1.0,13,89,10,0,1,4,16.0,24.0,0,0,7.0,8.0,3,1,5,1,2
394,1,0,0,0,5,3.0,10,172,3,2,6,9,10.0,16.0,0,0,8.0,8.0,0,2,2,2,2
395,1,0,0,0,0,8.0,0,249,7,0,1,5,11.0,11.0,0,0,4.0,6.0,1,0,0,0,0
396,1,6,6,0,6,1.0,13,64,11,0,1,3,0.0,3.0,6,2,0.0,0.0,0,3,6,8,3
397,1,19,17,0,1,1.0,3,84,4,0,1,1,2.0,1.0,2,0,1.0,1.0,2,0,4,15,1
398,1,0,0,0,4,0.0,8,36,3,1,2,4,5.0,5.0,2,0,3.0,5.0,2,1,2,1,2
399,1,2,2,0,3,5.0,6,32,5,0,5,10,8.0,12.0,0,0,4.0,5.0,3,0,2,2,2
400,1,1,0,1,4,0.0,2,145,13,0,0,1,3.0,7.0,14,3,3.0,3.0,0,3,14,3,3
401,1,0,0,0,2,1.0,3,121,20,0,0,1,9.0,20.0,0,0,1.0,1.0,3,0,0,0,0
402,1,2,2,0,0,23.0,0,85,17,0,0,2,3.0,4.0,0,0,1.0,2.0,0,0,0,1,0
403,1,1,0,1,5,1.0,7,71,7,0,2,6,9.0,14.0,1,0,5.0,7.0,1,0,1,0,0
404,1,0,0,0,4,0.0,4,313,34,0,0,0,12.0,12.0,14,9,8.0,10.0,3,10,15,10,11
405,1,0,0,0,5,0.0,3,117,61,0,0,0,1.0,1.0,1,0,,,2,0,2,0,1
406,1,2,1,0,0,13.0,1,106,14,0,0,2,2.0,3.0,2,0,1.0,1.0,3,1,3,3,3
407,1,0,0,0,0,11.0,0,177,11,0,2,2,9.0,17.0,2,0,3.0,3.0,2,0,2,0,1
408,1,1,0,1,0,7.0,0,123,5,0,2,3,5.0,9.0,11,2,4.0,4.0,0,2,13,2,2
409,1,0,0,0,5,0.0,1,248,7,0,1,2,8.0,14.0,0,0,2.0,5.0,3,0,2,0,2
410,1,3,2,1,4,2.0,1,62,6,0,3,3,6.0,7.0,3,0,3.0,4.0,0,0,3,2,0
411,1,2,1,0,3,0.0,2,413,12,0,1,4,4.0,5.0,3,2,3.0,3.0,0,5,8,5,5
412,1,1,1,0,5,3.0,1,260,17,0,0,2,13.0,26.0,0,0,4.0,6.0,3,0,4,1,3
413,1,9,9,0,2,1.0,12,109,16,0,0,1,1.0,9.0,0,0,,,0,0,1,5,0
414,1,0,0,0,6,2.0,4,126,2,1,4,7,18.0,26.0,0,0,5.0,5.0,0,0,1,0,0
415,1,3,2,1,3,1.0,3,121,9,0,1,2,2.0,2.0,7,4,1.0,1.0,0,4,7,6,4
416,1,3,1,1,2,0.0,3,125,21,0,0,1,3.0,4.0,4,1,0.0,0.0,2,1,7,2,2
417,1,0,0,1,1,0.0,1,215,131,0,0,0,2.0,1.0,2,1,,,0,1,2,1,1
418,1,4,2,0,4,1.0,5,112,7,0,2,3,8.0,10.0,9,6,3.0,3.0,3,6,11,8,7
419,1,0,0,0,0,7.0,0,123,12,0,2,7,9.0,14.0,1,0,7.0,7.0,3,1,4,1,4
420,1,0,0,0,6,0.0,8,228,3,1,5,9,8.0,20.0,0,0,5.0,6.0,0,0,1,0,0
421,1,0,0,0,3,1.0,5,190,1,2,5,6,9.0,12.0,0,0,4.0,4.0,1,0,2,0,0
422,1,0,0,0,6,1.0,10,111,23,0,0,1,3.0,8.0,1,1,0.0,2.0,0,1,1,1,1
423,1,0,0,0,2,4.0,5,108,14,0,0,3,8.0,20.0,4,4,5.0,6.0,0,4,12,4,4
424,1,0,0,0,8,1.0,8,167,15,0,0,1,11.0,21.0,3,1,3.0,6.0,3,1,5,1,1
425,1,3,3,0,7,1.0,12,150,7,0,2,4,4.0,8.0,3,2,3.0,3.0,0,3,5,5,3
426,1,0,0,0,4,1.0,1,236,11,0,1,1,14.0,26.0,1,0,2.0,3.0,2,0,1,0,1
427,1,0,0,0,1,2.0,2,156,38,0,0,0,2.0,2.0,4,2,1.0,1.0,0,3,6,3,3
428,1,12,12,0,1,6.0,0,95,95,0,0,0,1.0,,1,1,1.0,1.0,8,1,1,13,1
429,1,2,2,0,6,0.0,6,143,2,2,7,12,15.0,24.0,2,1,8.0,9.0,3,2,5,4,4
430,1,0,0,0,2,3.0,0,227,1,2,4,4,5.0,3.0,5,0,3.0,5.0,0,1,5,1,1
431,1,0,0,0,3,5.0,0,96,4,0,10,13,14.0,24.0,0,0,8.0,11.0,3,0,1,0,0
432,1,2,0,0,4,1.0,4,129,15,0,0,2,2.0,0.0,2,2,1.0,1.0,0,2,2,2,2
433,1,0,0,0,1,1.0,2,107,10,0,1,2,5.0,6.0,1,1,2.0,3.0,0,1,2,1,1
434,1,2,1,0,3,0.0,2,38,38,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0
435,1,8,4,1,6,0.0,7,170,3,1,3,3,6.0,7.0,3,1,3.0,3.0,0,1,4,3,1
436,1,0,0,0,3,0.0,3,152,7,0,3,7,12.0,24.0,0,0,5.0,7.0,0,0,0,0,0
437,1,1,1,0,12,1.0,11,150,3,1,8,10,10.0,20.0,0,0,5.0,6.0,3,0,3,0,0
438,1,0,0,0,10,0.0,14,154,3,1,1,3,10.0,14.0,1,1,2.0,5.0,3,4,8,4,7
439,1,0,0,0,4,1.0,3,97,16,0,0,4,5.0,10.0,5,1,3.0,4.0,2,10,11,10,11
440,1,0,0,0,1,0.0,0,39,11,0,2,3,3.0,3.0,0,0,1.0,1.0,0,0,0,0,0
441,1,1,0,0,9,1.0,21,174,13,0,0,3,2.0,4.0,3,0,1.0,1.0,2,1,4,1,2
442,1,0,0,0,0,8.0,1,117,4,0,2,5,6.0,6.0,1,0,1.0,3.0,3,1,3,1,3
443,1,2,1,0,0,,0,412,9,0,1,1,8.0,10.0,2,2,2.0,2.0,3,3,8,4,5
444,1,0,0,0,1,1.0,1,121,10,0,2,3,8.0,16.0,0,0,2.0,3.0,0,0,0,0,0
445,1,0,0,0,5,0.0,6,148,15,0,0,1,4.0,9.0,1,0,3.0,3.0,0,1,1,1,1
446,1,0,0,0,2,4.0,2,273,4,0,2,4,8.0,25.0,1,0,2.0,3.0,3,0,4,0,0
447,1,2,2,0,0,16.0,2,117,16,0,0,4,10.0,16.0,0,0,3.0,7.0,3,0,0,1,0
448,1,7,0,0,2,1.0,0,131,10,0,1,2,6.0,4.0,3,0,4.0,5.0,0,2,3,2,2
449,1,3,3,0,12,0.0,22,194,4,0,4,11,12.0,29.0,9,1,10.0,11.0,3,2,12,3,3
450,1,0,0,0,4,1.0,8,13,8,0,3,4,4.0,3.0,1,1,2.0,2.0,0,1,1,1,1
451,1,4,4,0,2,2.0,2,73,30,0,0,0,4.0,7.0,4,4,2.0,2.0,0,4,4,8,4
452,1,4,4,0,0,18.0,0,185,7,0,3,3,5.0,4.0,4,2,4.0,4.0,2,2,6,3,3
453,1,4,2,0,11,3.0,9,117,3,1,1,1,2.0,3.0,3,2,1.0,1.0,2,3,4,5,4
454,1,2,2,0,7,0.0,6,142,12,0,2,5,6.0,2.0,5,2,5.0,6.0,3,3,6,4,6
455,1,3,2,1,3,4.0,14,95,7,0,2,8,7.0,15.0,15,2,5.0,5.0,3,3,16,4,4
456,1,0,0,0,5,1.0,7,371,14,0,0,2,29.0,34.0,1,0,18.0,23.0,3,1,2,1,1
457,1,4,4,0,7,0.0,8,169,9,0,4,7,8.0,8.0,4,2,6.0,6.0,3,4,6,8,5
458,1,0,0,0,5,2.0,3,121,2,1,2,5,8.0,18.0,0,0,1.0,1.0,3,0,2,0,2
459,1,0,0,0,8,2.0,6,70,14,0,0,1,7.0,15.0,0,0,1.0,2.0,3,0,2,0,2
460,1,0,0,0,3,1.0,5,27,18,0,0,3,3.0,1.0,1,1,0.0,0.0,1,1,1,1,1
461,1,0,0,0,0,15.0,0,138,9,0,3,8,16.0,27.0,0,0,6.0,8.0,0,0,0,0,0
462,1,2,2,0,10,0.0,20,232,5,0,2,2,12.0,17.0,10,8,7.0,7.0,0,9,11,10,9
463,1,0,0,0,3,1.0,4,261,17,0,0,4,17.0,24.0,2,2,9.0,10.0,3,2,2,2,2
464,1,0,0,0,0,13.0,1,99,3,1,2,17,18.0,17.0,2,1,12.0,14.0,2,1,2,1,2
465,1,0,0,0,1,2.0,0,129,13,0,0,3,21.0,36.0,0,0,7.0,8.0,0,0,0,0,0
466,1,0,0,0,6,1.0,4,189,7,0,1,2,7.0,10.0,2,0,3.0,3.0,3,1,3,1,2
467,1,0,0,0,3,0.0,2,28,3,1,4,9,10.0,6.0,3,0,7.0,8.0,3,1,4,1,4
468,1,1,0,1,4,0.0,5,97,5,0,2,6,6.0,12.0,2,0,2.0,4.0,3,0,3,0,0
469,1,2,2,0,2,0.0,1,273,71,0,0,0,12.0,14.0,0,0,3.0,5.0,3,0,1,0,0
470,1,0,0,0,5,3.0,0,105,13,0,0,10,10.0,12.0,2,2,8.0,9.0,3,3,3,3,3
471,1,1,0,1,3,1.0,3,135,2,1,2,4,6.0,17.0,10,1,3.0,4.0,0,1,11,1,1
472,1,3,1,0,0,,0,41,10,0,1,2,3.0,2.0,0,0,3.0,3.0,0,1,1,3,1
